state_year,is_after_brady_bill_fed_check_law,has_universal_background_checks,education_attainment,treatnew (21 states),treatyearnew,is_dem_majority,n_pub_mass_shooting_victims,n_pub_mass_shootings,population,unemployed,p_white,p_black,p_asian,p_nativeamerican,p_nonwhite,median_income
New York_1991,0,0,23.66,0,0,1,0,0,18029532.0,0.0320052,0.7993024,0.11460086,0.03554765,0.0035126099999999998,0.2006976,61852
New York_1992,0,0,24.22,0,0,1,0,0,18082032.0,0.0314133,0.7943372,0.11531432,0.037727,0.0034433199999999997,0.2056628,58941
New York_1993,0,0,24.78,0,0,1,25,1,18140894.0,0.0308214,0.789372,0.11602778,0.03990634999999999,0.0033740299999999997,0.210628,58687
New York_1994,1,0,25.34,0,0,1,0,0,18156652.0,0.0302295,0.7844068,0.11674124,0.04208569999999999,0.0033047399999999996,0.2155932,57853
New York_1995,1,0,25.9,0,0,1,12,1,18150928.0,0.0296376,0.7794416,0.1174547,0.044265049999999986,0.0032354499999999995,0.22055840000000002,58492
New York_1996,1,0,26.46,0,0,1,0,0,18143805.0,0.0290457,0.7744764,0.11816816,0.04644439999999998,0.0031661599999999995,0.22552360000000002,61083
New York_1997,1,0,27.02,0,0,1,8,1,18143184.0,0.0284538,0.7695112,0.11888162,0.04862374999999998,0.0030968699999999994,0.23048880000000002,60446
New York_1998,1,0,27.58,0,0,1,0,0,18159175.0,0.027861900000000002,0.764546,0.11959507999999999,0.050803099999999976,0.0030275799999999993,0.23545400000000002,62297
New York_1999,1,0,28.14,0,0,1,0,0,18196601.0,0.027270000000000003,0.7595808,0.12030853999999999,0.05298244999999997,0.0029582899999999993,0.24041920000000003,65231
New York_2000,1,0,28.7,0,0,1,7,1,19001780.0,0.0266781,0.7546156,0.121022,0.0551618,0.002889,0.2453844,64282
New York_2001,1,0,28.9,0,0,1,0,0,19082838.0,0.0303114,0.7609792,0.1164021,0.0528946,0.0035788,0.2390208,64604
New York_2002,1,0,28.8,0,0,1,0,0,19137800.0,0.0375836,0.7590605,0.117316,0.0547637,0.0033628,0.2409395,63378
New York_2003,1,0,29.6,0,0,1,0,0,19175939.0,0.0355205,0.7556952,0.1181052,0.058516,0.0036793,0.2443048,63184
New York_2004,1,0,30.6,0,0,1,0,0,19171567.0,0.0345566,0.7577825,0.1155711,0.0569213,0.0031818,0.2422175,64198
New York_2005,1,0,30.4,0,0,1,0,0,19132610.0,0.0334939,0.7525275,0.115575,0.0561007,0.0034453,0.2474725,65609
New York_2006,1,0,31.2,0,0,1,0,0,19104631.0,0.0304206,0.7381575,0.1218427,0.058629,0.0033183,0.2618425,64958
New York_2007,1,0,31.7,0,0,1,0,0,19132335.0,0.0290607,0.7371336,0.1212251,0.0598481,0.0031862,0.2628664,64112
New York_2008,1,0,31.9,0,0,1,0,0,19212436.0,0.0288218,0.7425148,0.123831,0.0631307,0.0040899,0.2574852,63655
New York_2009,1,0,32.4,0,0,1,18,1,19307066.0,0.0429312,0.7414167,0.1227651,0.0616633,0.003205,0.2585833,63567
New York_2010,1,0,32.5,0,0,1,0,0,19399956.0,0.0473248,0.7267741,0.124904,0.0679291,0.0038495,0.2732259,61993
New York_2011,1,0,32.9,0,0,1,0,0,19499921.0,0.045432,0.7097995,0.1364632,0.0694158,0.0039508,0.2902005,61131
New York_2012,1,0,33.4,0,0,1,18,2,19574362.0,0.0441079,0.7093177,0.1346567,0.0708813,0.0039936,0.2906823,56368
New York_2013,1,1,34.1,1,0,1,7,1,19626488.0,0.0411083,0.7092244,0.1306451,0.0741621,0.0035837,0.2907756,58209
New York_2014,1,1,34.5,1,1,1,0,0,19653431.0,0.034747,0.7046353,0.1309737,0.0775795,0.003918,0.2953647,62216
New York_2015,1,1,35.0,1,1,1,0,0,19657321.0,0.0306628,0.7011832,0.1306005,0.0808615,0.0037396,0.2988168,66334
New York_2016,1,1,35.7,1,1,1,0,0,19636391.0,0.0275466,0.6995217,0.1293293,0.0829407,0.003748,0.3004783,69364
New York_2017,1,1,36.0,1,1,1,8,1,19593849.0,0.0252003,0.6997024,0.1250452,0.0865631,0.0037795,0.3002976,68021
New York_2018,1,1,37.2,1,1,1,0,0,19544098.0,0.0235116,0.7030315,0.1219697,0.0865323,0.0038433,0.2969685,72586
New York_2019,1,1,37.8,1,1,1,0,0,19463131.0,0.0217468,0.7068787,0.1174015,0.0904984,0.0036119,0.2931213,76149
New York_2020,1,1,39.5,1,1,1,0,0,20108296.0,0.0365764,0.6266788,0.1199576,0.0938045,0.0056539,0.3733212,71865
New York_2021,1,1,39.9,1,1,1,0,0,19857492.0,0.0390019,0.632678,0.1063444,0.0977323,0.0056281,0.3673219,72920
North Carolina_1984,0,0,13.2,0,0,0,0,0,6164006.0,0.0257277,0.7578126,0.2260235,0.0038741,0.0112435,0.2421874,51230
North Carolina_1985,0,0,13.9,0,0,0,0,0,6253954.0,0.02550585,0.7578440166666667,0.22489789999999998,0.00439575,0.01127625,0.24215598333333332,51653
North Carolina_1986,0,0,14.6,0,0,0,0,0,6321578.0,0.025284,0.7578754333333333,0.22377229999999998,0.004917400000000001,0.011309,0.24212456666666665,51735
North Carolina_1987,0,0,15.3,0,0,0,5,1,6403700.0,0.025062150000000002,0.7579068499999999,0.22264669999999998,0.005439050000000001,0.01134175,0.24209314999999998,52071
North Carolina_1988,0,0,16.0,0,0,0,10,1,6480594.0,0.024840300000000003,0.7579382666666665,0.22152109999999997,0.005960700000000001,0.0113745,0.2420617333333333,53910
North Carolina_1989,0,0,16.7,0,0,0,0,0,6565459.0,0.024618450000000004,0.7579696833333331,0.22039549999999997,0.006482350000000001,0.011407249999999999,0.24203031666666663,55864
North Carolina_1990,0,0,17.4,0,0,0,0,0,6656987.0,0.0243966,0.7580011,0.2192699,0.007004,0.01144,0.2419989,53084
North Carolina_1991,0,0,17.98,0,0,0,0,0,6748135.0,0.024260260000000002,0.75905206,0.21514897,0.0081126,0.01123205,0.24094794,52240
North Carolina_1992,0,0,18.56,0,0,0,0,0,6831850.0,0.024123920000000004,0.7601030200000001,0.21102804,0.009221199999999999,0.0110241,0.23989698,52715
North Carolina_1993,0,0,19.14,0,0,0,12,1,6947412.0,0.023987580000000005,0.7611539800000001,0.20690711,0.010329799999999998,0.01081615,0.23884602000000002,53360
North Carolina_1994,1,0,19.72,0,0,0,0,0,7060959.0,0.023851240000000006,0.7622049400000002,0.20278618,0.011438399999999998,0.0106082,0.23779506000000003,54616
North Carolina_1995,1,0,20.3,0,0,0,0,0,7185403.0,0.023714900000000008,0.7632559000000002,0.19866525000000002,0.012546999999999997,0.01040025,0.23674410000000004,56634
North Carolina_1996,1,0,20.88,0,0,0,0,0,7307658.0,0.02357856000000001,0.7643068600000003,0.19454432000000002,0.013655599999999997,0.0101923,0.23569314000000005,61413
North Carolina_1997,1,0,21.46,0,0,0,0,0,7428672.0,0.02344222000000001,0.7653578200000003,0.19042339000000003,0.014764199999999996,0.00998435,0.23464218000000006,60517
North Carolina_1998,1,0,22.04,0,0,0,0,0,7545828.0,0.02330588000000001,0.7664087800000003,0.18630246000000003,0.015872799999999996,0.0097764,0.23359122000000007,59705
North Carolina_1999,1,0,22.62,0,0,0,0,0,7650789.0,0.023169540000000013,0.7674597400000004,0.18218153000000004,0.016981399999999997,0.00956845,0.23254026000000008,60770
North Carolina_2000,1,0,23.2,0,0,0,0,0,8081614.0,0.0230332,0.7685107,0.1780606,0.01809,0.0093605,0.2314893,60453
North Carolina_2001,1,0,23.1,0,0,0,0,0,8210121.999999999,0.0299721,0.7720283,0.1624821,0.016568,0.0162958,0.2279717,58541
North Carolina_2002,1,0,22.4,0,0,0,0,0,8326200.999999999,0.0378932,0.7562563,0.1639547,0.0175439,0.0188157,0.2437437,55146
North Carolina_2003,1,0,23.8,0,0,0,0,0,8422501.0,0.040108,0.7577515,0.1698673,0.01667,0.0177369,0.2422484,55049
North Carolina_2004,1,0,23.4,0,0,0,0,0,8553152.0,0.0355171,0.7625264,0.1708365,0.0180994,0.0183039,0.2374736,57856
North Carolina_2005,1,0,25.3,0,0,0,0,0,8705407.0,0.0333368,0.7520412,0.1821845,0.0162596,0.0121129,0.2479588,58488
North Carolina_2006,1,0,24.8,0,0,0,0,0,8917270.0,0.0298685,0.739251,0.1882658,0.0181994,0.0114447,0.2607491,53609
North Carolina_2007,1,0,25.6,0,0,0,0,0,9118037.0,0.0308476,0.7437144,0.1809133,0.0192072,0.0107534,0.2562856,56998
North Carolina_2008,1,0,26.1,0,0,1,0,0,9309449.0,0.0315878,0.7428158,0.1854988,0.0200758,0.0096761,0.2571842,54155
North Carolina_2009,1,0,26.5,0,0,1,11,1,9449566.0,0.0499905,0.7330766,0.1925794,0.0214366,0.0099917,0.2669234,53047
North Carolina_2010,1,0,26.7,0,0,1,0,0,9574586.0,0.0565262,0.7284442,0.1954653,0.0215741,0.0104364,0.2715558,54582
North Carolina_2011,1,0,26.9,0,0,1,0,0,9658913.0,0.0526102,0.712032,0.2146007,0.019426,0.0132903,0.287968,54575
North Carolina_2012,1,0,27.4,0,0,0,0,0,9751810.0,0.047249,0.7235065,0.1998255,0.0221515,0.0149353,0.2764935,49125
North Carolina_2013,1,0,28.4,0,0,0,0,0,9846717.0,0.0423081,0.7231836,0.1940602,0.0248484,0.0146439,0.2768164,53981
North Carolina_2014,1,0,28.7,0,0,0,0,0,9937295.0,0.0349586,0.724563,0.1943167,0.0230093,0.0143003,0.275437,53594
North Carolina_2015,1,0,29.4,0,0,0,0,0,10037218.0,0.0292308,0.7283366,0.1884727,0.0251161,0.0139127,0.2716634,58091
North Carolina_2016,1,0,30.4,0,0,0,0,0,10161802.0,0.0263766,0.7266155,0.1868549,0.0261858,0.0149906,0.2733845,60701
North Carolina_2017,1,0,31.3,0,0,0,0,0,10275758.0,0.0233126,0.7313228,0.1791807,0.0276293,0.014027,0.2686772,54762
North Carolina_2018,1,0,31.9,0,0,0,0,0,10391358.0,0.0215366,0.7338548,0.1728685,0.0288911,0.0150113,0.2661452,57583
North Carolina_2019,1,0,32.3,0,0,0,6,1,10501384.0,0.0196105,0.739876,0.1688531,0.0285173,0.0142683,0.260124,64814
North Carolina_2020,1,0,34.8,0,0,0,0,0,10449445.0,0.0263165,0.6837541,0.1740947,0.028425,0.0159981,0.3162459,63252
North Carolina_2021,1,0,34.9,0,0,0,4,1,10565885.0,0.0240471,0.6695899,0.1679941,0.032673,0.0152199,0.3304101,62891
North Dakota_1984,0,0,14.8,0,0,0,0,0,680497.0,0.0237259,0.9579257,0.0037291,0.0041615,0.0334,0.0420743,51733
North Dakota_1985,0,0,15.35,0,0,0,0,0,676980.0,0.023748033333333335,0.9563797833333333,0.0038001333333333334,0.004018283333333333,0.034722166666666665,0.04362021666666667,51061
North Dakota_1986,0,0,15.9,0,0,0,0,0,669512.0,0.02377016666666667,0.9548338666666666,0.003871166666666667,0.0038750666666666667,0.03604433333333333,0.04516613333333334,50900
North Dakota_1987,0,0,16.45,0,0,0,0,0,661136.0,0.023792300000000002,0.9532879499999999,0.0039422,0.00373185,0.0373665,0.046712050000000005,51650
North Dakota_1988,0,0,17.0,0,0,0,0,0,655331.0,0.023814433333333336,0.9517420333333332,0.004013233333333333,0.0035886333333333335,0.03868866666666666,0.04825796666666667,53197
North Dakota_1989,0,0,17.55,0,0,0,0,0,646351.0,0.02383656666666667,0.9501961166666665,0.004084266666666666,0.003445416666666667,0.04001083333333333,0.04980388333333334,53374
North Dakota_1990,0,0,18.1,0,0,0,0,0,637364.0,0.0238587,0.9486502,0.0041553,0.0033022,0.041333,0.0513498,50937
North Dakota_1991,0,0,18.55,0,0,0,0,0,634199.0,0.02346502,0.94722268,0.00424758,0.00347979,0.04137939,0.05277732,50370
North Dakota_1992,0,0,19.0,0,0,0,0,0,635427.0,0.02307134,0.94579516,0.00433986,0.00365738,0.04142578,0.054204840000000004,51173
North Dakota_1993,0,0,19.45,0,0,0,0,0,637229.0,0.02267766,0.94436764,0.00443214,0.00383497,0.04147217,0.055632360000000006,52061
North Dakota_1994,1,0,19.9,0,0,0,0,0,639762.0,0.02228398,0.9429401199999999,0.00452442,0.00401256,0.04151856,0.05705988000000001,51286
North Dakota_1995,1,0,20.35,0,0,0,0,0,641548.0,0.021890299999999998,0.9415125999999999,0.0046167000000000005,0.00419015,0.04156495,0.05848740000000001,51516
North Dakota_1996,1,0,20.8,0,0,0,0,0,642858.0,0.021496619999999998,0.9400850799999999,0.004708980000000001,0.00436774,0.041611340000000004,0.05991492000000001,54287
North Dakota_1997,1,0,21.25,0,0,0,0,0,640945.0,0.021102939999999997,0.9386575599999999,0.004801260000000001,0.00454533,0.041657730000000004,0.06134244000000001,53461
North Dakota_1998,1,0,21.7,0,0,0,0,0,637808.0,0.020709259999999997,0.9372300399999999,0.004893540000000001,0.00472292,0.041704120000000004,0.06276996000000001,50486
North Dakota_1999,1,0,22.15,0,0,0,0,0,633666.0,0.020315579999999996,0.9358025199999999,0.004985820000000001,0.00490051,0.041750510000000005,0.06419748000000002,53281
North Dakota_2000,1,0,22.6,0,0,0,0,0,642023.0,0.0199219,0.934375,0.0050781,0.0050781,0.0417969,0.065625,56791
North Dakota_2001,1,0,24.4,0,0,0,0,0,639062.0,0.0200101,0.9182504,0.0035194,0.0042232,0.0563097,0.0817496,54907
North Dakota_2002,1,0,25.3,0,0,0,0,0,638168.0,0.0216927,0.9248061,0.0048331,0.0053951,0.0465325,0.0751939,54670
North Dakota_2003,1,0,25.2,0,0,0,0,0,638817.0,0.0239552,0.9194234,0.0063258,0.0064295,0.0548584,0.0805766,59673
North Dakota_2004,1,0,26.2,0,0,0,0,0,644705.0,0.0234302,0.9233573,0.0051026,0.0091638,0.0490472,0.0766427,56392
North Dakota_2005,1,0,27.2,0,0,0,0,0,646089.0,0.0159877,0.9272867,0.0046118,0.0079939,0.0408916,0.0727133,58678
North Dakota_2006,1,0,25.6,0,0,0,0,0,649422.0,0.0152262,0.9419316,0.004329,0.0035826,0.0385132,0.0580684,55293
North Dakota_2007,1,0,25.7,0,0,0,0,0,652822.0,0.0179399,0.9343699,0.003289,0.005681,0.0420093,0.0656301,61835
North Dakota_2008,1,0,26.9,0,0,0,0,0,657569.0,0.0142728,0.9381009,0.0049579,0.0040565,0.0369591,0.061899,62608
North Dakota_2009,1,0,25.8,0,0,0,0,0,664968.0,0.0183878,0.9285084,0.0066196,0.0045602,0.0445719,0.0714916,63388
North Dakota_2010,1,0,27.6,0,0,0,0,0,674752.0,0.0165963,0.9219683,0.0061144,0.0072791,0.0441112,0.0780317,63519
North Dakota_2011,1,0,26.3,0,0,0,0,0,685526.0,0.015171,0.9079719,0.007013,0.0083011,0.053528,0.0920281,68042
North Dakota_2012,1,0,27.9,0,0,0,0,0,702227.0,0.0153047,0.8975007,0.0089862,0.0046335,0.0693625,0.1024993,65928
North Dakota_2013,1,0,27.1,0,0,0,0,0,723149.0,0.0139879,0.9058507,0.0079354,0.0068594,0.0591796,0.0941493,68910
North Dakota_2014,1,0,27.4,0,0,0,0,0,738736.0,0.013377,0.9079344,0.0076066,0.0091803,0.0588852,0.0920656,69570
North Dakota_2015,1,0,29.1,0,0,0,0,0,755537.0,0.0147414,0.9006227,0.0091498,0.0082603,0.058076,0.0993773,65659
North Dakota_2016,1,0,29.6,0,0,0,0,0,756114.0,0.0156409,0.8994151,0.0109359,0.0071211,0.0581129,0.1005849,67950
North Dakota_2017,1,0,30.7,0,0,0,0,0,756755.0,0.013558,0.8987582,0.0140649,0.0068424,0.0557527,0.1012418,66500
North Dakota_2018,1,0,29.7,0,0,0,0,0,760062.0,0.0134586,0.896902,0.0124429,0.011808,0.055739,0.103098,71756
North Dakota_2019,1,0,30.4,0,0,0,0,0,763724.0,0.0113065,0.8987437,0.0116834,0.0089196,0.0560302,0.1012563,74216
North Dakota_2020,1,0,31.8,0,0,0,0,0,779518.0,0.0159178,0.8720154,0.0137356,0.0100128,0.0516046,0.1279846,67109
North Dakota_2021,1,0,31.7,0,0,0,0,0,777934.0,0.0124821,0.8697178,0.0126121,0.0122221,0.0491484,0.1302821,68882
Ohio_1984,0,0,13.7,0,0,0,0,0,10737746.0,0.03638,0.8915157,0.1012219,0.0048219,0.0015148,0.1084843,57591
Ohio_1985,0,0,14.25,0,0,0,0,0,10734926.0,0.035502933333333334,0.8922764333333334,0.09918051666666666,0.005226283333333333,0.0016118166666666666,0.10772356666666667,60618
Ohio_1986,0,0,14.8,0,0,0,0,0,10730268.0,0.034625866666666665,0.8930371666666668,0.09713913333333332,0.005630666666666667,0.0017088333333333333,0.10696283333333334,59436
Ohio_1987,0,0,15.35,0,0,0,0,0,10760090.0,0.033748799999999995,0.8937979000000001,0.09509774999999998,0.00603505,0.00180585,0.10620210000000001,58965
Ohio_1988,0,0,15.9,0,0,0,0,0,10798552.0,0.032871733333333326,0.8945586333333335,0.09305636666666664,0.006439433333333334,0.0019028666666666666,0.10544136666666667,61252
Ohio_1989,0,0,16.45,0,0,0,0,0,10829217.0,0.03199466666666666,0.8953193666666669,0.0910149833333333,0.006843816666666667,0.001999883333333333,0.10468063333333334,61396
Ohio_1990,0,0,17.0,0,0,0,0,0,10861837.0,0.0311176,0.8960801,0.0889736,0.0072482,0.0020969,0.1039199,60511
Ohio_1991,0,0,17.76,0,0,0,0,0,10933683.0,0.03034933,0.89505182,0.08847092,0.0074081,0.00213034,0.10494818,57953
Ohio_1992,0,0,18.52,0,0,1,0,0,11007609.0,0.02958106,0.8940235400000001,0.08796823999999999,0.007568,0.00216378,0.10597646000000001,59611
Ohio_1993,0,0,19.28,0,0,1,0,0,11070385.0,0.028812789999999998,0.8929952600000001,0.08746555999999998,0.0077279,0.00219722,0.10700474000000001,57924
Ohio_1994,1,0,20.04,0,0,1,5,1,11111451.0,0.028044519999999996,0.8919669800000001,0.08696287999999998,0.0078878,0.00223066,0.10803302000000002,57773
Ohio_1995,1,0,20.8,0,0,1,0,0,11155493.0,0.027276249999999995,0.8909387000000001,0.08646019999999997,0.0080477,0.0022641000000000002,0.10906130000000003,61880
Ohio_1996,1,0,21.56,0,0,1,0,0,11187032.0,0.026507979999999993,0.8899104200000001,0.08595751999999997,0.008207599999999999,0.0022975400000000003,0.11008958000000003,58772
Ohio_1997,1,0,22.32,0,0,1,0,0,11212498.0,0.025739709999999992,0.8888821400000001,0.08545483999999996,0.008367499999999998,0.0023309800000000003,0.11111786000000004,61013
Ohio_1998,1,0,23.08,0,0,1,0,0,11237752.0,0.02497143999999999,0.8878538600000001,0.08495215999999996,0.008527399999999997,0.0023644200000000003,0.11214614000000005,64848
Ohio_1999,1,0,23.84,0,0,1,0,0,11256654.0,0.02420316999999999,0.8868255800000001,0.08444947999999995,0.008687299999999997,0.0023978600000000004,0.11317442000000005,64416
Ohio_2000,1,0,24.6,0,0,0,0,0,11363543.0,0.0234349,0.8857973,0.0839468,0.0088472,0.0024313,0.1142027,67781
Ohio_2001,1,0,24.1,0,0,0,0,0,11387404.0,0.0279437,0.8810477,0.0850784,0.0128012,0.00186,0.1189523,64099
Ohio_2002,1,0,24.5,0,0,0,0,0,11407889.0,0.035716,0.8843856,0.0813299,0.0128351,0.0021968,0.1156144,64462
Ohio_2003,1,0,25.0,0,0,0,3,1,11434788.0,0.0357416,0.8778411,0.0889282,0.0115063,0.0024454,0.1221589,64265
Ohio_2004,1,0,24.6,0,0,0,8,1,11452251.0,0.0360495,0.8795639,0.0860572,0.0144418,0.0018464,0.1204361,61906
Ohio_2005,1,0,23.0,0,0,0,0,0,11463320.0,0.0338863,0.8777232,0.0839617,0.0135563,0.00204,0.1222768,61474
Ohio_2006,1,0,23.55,0,0,0,0,0,11481213.0,0.0319492,0.872569,0.089121,0.0128409,0.0022876,0.127431,61830
Ohio_2007,1,0,24.1,0,0,0,6,1,11500468.0,0.0327795,0.8699795,0.0893971,0.0143607,0.0020503,0.1300205,64315
Ohio_2008,1,0,24.27,0,0,1,0,0,11515391.0,0.032097,0.87049,0.091434,0.0138085,0.0020302,0.12951,59205
Ohio_2009,1,0,24.44,0,0,1,0,0,11528896.0,0.0510623,0.8669347,0.0922682,0.0145929,0.0019849,0.1330653,58077
Ohio_2010,1,0,24.6,0,0,1,0,0,11539449.0,0.0535688,0.8600298,0.0962588,0.0161566,0.0017791,0.1399702,57143
Ohio_2011,1,0,24.7,0,0,1,9,1,11545735.0,0.048673,0.8480278,0.106964,0.0149295,0.0017649,0.1519722,53902
Ohio_2012,1,0,25.2,0,0,1,6,1,11550971.0,0.0411937,0.8500738,0.106353,0.0149338,0.0021748,0.1499262,52461
Ohio_2013,1,0,26.1,0,0,1,0,0,11579692.0,0.0366934,0.8530743,0.0999129,0.0162743,0.0017763,0.1469257,59120
Ohio_2014,1,0,26.6,0,0,1,0,0,11606573.0,0.0321875,0.8489121,0.1027088,0.0167705,0.0018473,0.151088,56870
Ohio_2015,1,0,26.8,0,0,1,0,0,11622315.0,0.0281148,0.8510197,0.0987784,0.0175326,0.0020318,0.1489803,60955
Ohio_2016,1,0,27.5,0,0,0,4,1,11640060.0,0.0254117,0.8502376,0.0990241,0.0176537,0.0014818,0.1497624,60951
Ohio_2017,1,0,28.0,0,0,0,17,1,11665706.0,0.0233335,0.8546221,0.0927197,0.0194628,0.001725,0.1453779,67076
Ohio_2018,1,0,29.0,0,0,0,6,1,11680892.0,0.0219505,0.855575,0.0914969,0.019297,0.0019314,0.144425,66500
Ohio_2019,1,0,29.3,0,0,0,37,1,11696507.0,0.0196088,0.8603718,0.0883861,0.0186305,0.0015888,0.1396282,68527
Ohio_2020,1,0,30.6,0,0,0,0,0,11797517.0,0.0264179,0.821146,0.0891054,0.0190509,0.00191,0.178854,63198
Ohio_2021,1,0,30.7,0,0,0,0,0,11764342.0,0.0237676,0.8141054,0.0882547,0.0202054,0.002119,0.1858946,62689
Oklahoma_1984,0,0,15.1,0,0,0,0,0,3285533.0,0.0186039,0.8659358,0.0693569,0.0066897,0.0566852,0.1340642,52672
Oklahoma_1985,0,0,15.55,0,0,0,0,0,3271332.0,0.020893966666666666,0.8594284166666667,0.06803044999999999,0.007103433333333333,0.062089,0.14057158333333333,51061
Oklahoma_1986,0,0,16.0,0,0,0,21,1,3252735.0,0.023184033333333333,0.8529210333333334,0.06670399999999999,0.007517166666666667,0.0674928,0.14707896666666667,49574
Oklahoma_1987,0,0,16.45,0,0,0,0,0,3210122.0,0.0254741,0.84641365,0.06537754999999998,0.007930900000000001,0.0728966,0.15358635,49626
Oklahoma_1988,0,0,16.9,0,0,0,0,0,3167057.0,0.027764166666666666,0.8399062666666667,0.06405109999999997,0.008344633333333334,0.0783004,0.16009373333333335,52259
Oklahoma_1989,0,0,17.35,0,0,0,0,0,3150307.0,0.030054233333333333,0.8333988833333333,0.06272464999999997,0.008758366666666666,0.0837042,0.1666011166666667,50070
Oklahoma_1990,0,0,17.8,0,0,0,0,0,3147105.0,0.0323443,0.8268915,0.0613982,0.0091721,0.089108,0.1731085,49162
Oklahoma_1991,0,0,18.27,0,0,0,0,0,3166471.0,0.03188492,0.8221493,0.06112773,0.009531900000000001,0.08771193000000001,0.1778507,49534
Oklahoma_1992,0,0,18.74,0,0,0,0,0,3204174.0,0.031425539999999995,0.8174070999999999,0.060857259999999996,0.009891700000000002,0.08631586000000001,0.1825929,47994
Oklahoma_1993,0,0,19.21,0,0,0,0,0,3228829.0,0.030966159999999996,0.8126648999999999,0.060586789999999995,0.010251500000000002,0.08491979000000001,0.1873351,48621
Oklahoma_1994,1,0,19.68,0,0,0,0,0,3246119.0,0.030506779999999997,0.8079226999999999,0.06031631999999999,0.010611300000000002,0.08352372000000001,0.1920773,48952
Oklahoma_1995,1,0,20.15,0,0,0,0,0,3265547.0,0.0300474,0.8031804999999999,0.06004584999999999,0.010971100000000003,0.08212765000000001,0.1968195,46596
Oklahoma_1996,1,0,20.62,0,0,0,0,0,3289634.0,0.02958802,0.7984382999999998,0.05977537999999999,0.011330900000000003,0.08073158000000001,0.2015617,47330
Oklahoma_1997,1,0,21.09,0,0,0,0,0,3314259.0,0.02912864,0.7936960999999998,0.05950490999999999,0.011690700000000004,0.07933551000000001,0.2063039,52937
Oklahoma_1998,1,0,21.56,0,0,0,0,0,3339478.0,0.028669260000000002,0.7889538999999998,0.059234439999999985,0.012050500000000004,0.07793944000000001,0.21104610000000001,56188
Oklahoma_1999,1,0,22.03,0,0,0,4,1,3358044.0,0.028209880000000003,0.7842116999999997,0.058963969999999984,0.012410300000000004,0.07654337000000001,0.21578830000000002,53314
Oklahoma_2000,1,0,22.5,0,0,0,0,0,3454365.0,0.0277505,0.7794695,0.0586935,0.0127701,0.0751473,0.2205305,51168
Oklahoma_2001,1,0,21.1,0,0,0,0,0,3467100.0,0.0215151,0.7824771,0.0509653,0.0147251,0.0633999,0.2175229,54625
Oklahoma_2002,1,0,20.4,0,0,0,0,0,3489080.0,0.0304325,0.7764214,0.0581618,0.0193582,0.0640914,0.2235786,55060
Oklahoma_2003,1,0,24.3,0,0,0,0,0,3504892.0,0.0342635,0.7774863,0.0581922,0.0143096,0.0812465,0.2225137,53016
Oklahoma_2004,1,0,22.9,0,0,0,0,0,3525233.0,0.0320877,0.7724614,0.0550772,0.0173842,0.0774167,0.2275386,56959
Oklahoma_2005,1,0,24.0,0,0,0,0,0,3548597.0,0.0285731,0.7788542,0.0490442,0.013955,0.0823746,0.2211458,52354
Oklahoma_2006,1,0,22.1,0,0,0,0,0,3594090.0,0.0245382,0.7716106,0.0543026,0.012325,0.0775272,0.2283894,52317
Oklahoma_2007,1,0,22.8,0,0,0,0,0,3634349.0,0.023181,0.7675301,0.0520266,0.0131991,0.0829346,0.2324699,56609
Oklahoma_2008,1,0,22.2,0,0,0,0,0,3668976.0,0.0198333,0.7737738,0.0527329,0.0139191,0.0749319,0.2262262,58167
Oklahoma_2009,1,0,22.7,0,0,0,0,0,3717572.0,0.0310593,0.7606547,0.0534219,0.0147734,0.0777832,0.2393453,58075
Oklahoma_2010,1,0,22.9,0,0,0,0,0,3760014.0,0.0365083,0.7468613,0.0546012,0.015055,0.0841735,0.2531387,53677
Oklahoma_2011,1,0,23.8,0,0,0,0,0,3788824.0,0.0337052,0.7349535,0.0596547,0.0143161,0.0860558,0.2650465,58498
Oklahoma_2012,1,0,23.93,0,0,0,0,0,3819320.0,0.0290597,0.7245525,0.0576342,0.0156082,0.0941341,0.2754475,57228
